period,model,seed,horizon_h,origin_timestamp,target_timestamp,target_date,mae_across_nodes
2024-05,historical_average,-1,6,2024-05-30 05:00:00,2024-05-30 10:00:00,2024-05-30,3.2447917461395264
2024-05,historical_average,-1,1,2024-05-30 06:00:00,2024-05-30 06:00:00,2024-05-30,3.0208334922790527
2024-05,historical_average,-1,2,2024-05-30 06:00:00,2024-05-30 07:00:00,2024-05-30,3.0416669845581055
2024-05,historical_average,-1,3,2024-05-30 06:00:00,2024-05-30 08:00:00,2024-05-30,2.5052084922790527
2024-05,historical_average,-1,6,2024-05-30 06:00:00,2024-05-30 11:00:00,2024-05-30,2.1041669845581055
2024-05,historical_average,-1,1,2024-05-30 07:00:00,2024-05-30 07:00:00,2024-05-30,3.0416669845581055
2024-05,historical_average,-1,2,2024-05-30 07:00:00,2024-05-30 08:00:00,2024-05-30,2.5052084922790527
2024-05,historical_average,-1,3,2024-05-30 07:00:00,2024-05-30 09:00:00,2024-05-30,2.4427084922790527
2024-05,historical_average,-1,6,2024-05-30 07:00:00,2024-05-30 12:00:00,2024-05-30,2.4791665077209473
2024-05,historical_average,-1,1,2024-05-30 08:00:00,2024-05-30 08:00:00,2024-05-30,2.5052084922790527
2024-05,historical_average,-1,2,2024-05-30 08:00:00,2024-05-30 09:00:00,2024-05-30,2.4427084922790527
2024-05,historical_average,-1,3,2024-05-30 08:00:00,2024-05-30 10:00:00,2024-05-30,3.2447917461395264
2024-05,historical_average,-1,6,2024-05-30 08:00:00,2024-05-30 13:00:00,2024-05-30,2.6614580154418945
2024-05,historical_average,-1,1,2024-05-30 09:00:00,2024-05-30 09:00:00,2024-05-30,2.4427084922790527
2024-05,historical_average,-1,2,2024-05-30 09:00:00,2024-05-30 10:00:00,2024-05-30,3.2447917461395264
2024-05,historical_average,-1,3,2024-05-30 09:00:00,2024-05-30 11:00:00,2024-05-30,2.1041669845581055
2024-05,historical_average,-1,6,2024-05-30 09:00:00,2024-05-30 14:00:00,2024-05-30,2.4427080154418945
2024-05,historical_average,-1,1,2024-05-30 10:00:00,2024-05-30 10:00:00,2024-05-30,3.2447917461395264
2024-05,historical_average,-1,2,2024-05-30 10:00:00,2024-05-30 11:00:00,2024-05-30,2.1041669845581055
2024-05,historical_average,-1,3,2024-05-30 10:00:00,2024-05-30 12:00:00,2024-05-30,2.4791665077209473
2024-05,historical_average,-1,6,2024-05-30 10:00:00,2024-05-30 15:00:00,2024-05-30,2.499999761581421
2024-05,historical_average,-1,1,2024-05-30 11:00:00,2024-05-30 11:00:00,2024-05-30,2.1041669845581055
2024-05,historical_average,-1,2,2024-05-30 11:00:00,2024-05-30 12:00:00,2024-05-30,2.4791665077209473
2024-05,historical_average,-1,3,2024-05-30 11:00:00,2024-05-30 13:00:00,2024-05-30,2.6614580154418945
2024-05,historical_average,-1,6,2024-05-30 11:00:00,2024-05-30 16:00:00,2024-05-30,2.479166030883789
2024-05,historical_average,-1,1,2024-05-30 12:00:00,2024-05-30 12:00:00,2024-05-30,2.4791665077209473
2024-05,historical_average,-1,2,2024-05-30 12:00:00,2024-05-30 13:00:00,2024-05-30,2.6614580154418945
2024-05,historical_average,-1,3,2024-05-30 12:00:00,2024-05-30 14:00:00,2024-05-30,2.4427080154418945
2024-05,historical_average,-1,6,2024-05-30 12:00:00,2024-05-30 17:00:00,2024-05-30,2.765625
2024-05,historical_average,-1,1,2024-05-30 13:00:00,2024-05-30 13:00:00,2024-05-30,2.6614580154418945
2024-05,historical_average,-1,2,2024-05-30 13:00:00,2024-05-30 14:00:00,2024-05-30,2.4427080154418945
2024-05,historical_average,-1,3,2024-05-30 13:00:00,2024-05-30 15:00:00,2024-05-30,2.499999761581421
2024-05,historical_average,-1,6,2024-05-30 13:00:00,2024-05-30 18:00:00,2024-05-30,3.984375
2024-05,historical_average,-1,1,2024-05-30 14:00:00,2024-05-30 14:00:00,2024-05-30,2.4427080154418945
2024-05,historical_average,-1,2,2024-05-30 14:00:00,2024-05-30 15:00:00,2024-05-30,2.499999761581421
2024-05,historical_average,-1,3,2024-05-30 14:00:00,2024-05-30 16:00:00,2024-05-30,2.479166030883789
2024-05,historical_average,-1,6,2024-05-30 14:00:00,2024-05-30 19:00:00,2024-05-30,3.0364584922790527
2024-05,historical_average,-1,1,2024-05-30 15:00:00,2024-05-30 15:00:00,2024-05-30,2.499999761581421
2024-05,historical_average,-1,2,2024-05-30 15:00:00,2024-05-30 16:00:00,2024-05-30,2.479166030883789
2024-05,historical_average,-1,3,2024-05-30 15:00:00,2024-05-30 17:00:00,2024-05-30,2.765625
2024-05,historical_average,-1,6,2024-05-30 15:00:00,2024-05-30 20:00:00,2024-05-30,3.046874523162842
2024-05,historical_average,-1,1,2024-05-30 16:00:00,2024-05-30 16:00:00,2024-05-30,2.479166030883789
2024-05,historical_average,-1,2,2024-05-30 16:00:00,2024-05-30 17:00:00,2024-05-30,2.765625
2024-05,historical_average,-1,3,2024-05-30 16:00:00,2024-05-30 18:00:00,2024-05-30,3.984375
2024-05,historical_average,-1,6,2024-05-30 16:00:00,2024-05-30 21:00:00,2024-05-30,3.187500476837158
2024-05,historical_average,-1,1,2024-05-30 17:00:00,2024-05-30 17:00:00,2024-05-30,2.765625
2024-05,historical_average,-1,2,2024-05-30 17:00:00,2024-05-30 18:00:00,2024-05-30,3.984375
2024-05,historical_average,-1,3,2024-05-30 17:00:00,2024-05-30 19:00:00,2024-05-30,3.0364584922790527
2024-05,historical_average,-1,6,2024-05-30 17:00:00,2024-05-30 22:00:00,2024-05-30,2.7135417461395264
2024-05,historical_average,-1,1,2024-05-30 18:00:00,2024-05-30 18:00:00,2024-05-30,3.984375
2024-05,historical_average,-1,2,2024-05-30 18:00:00,2024-05-30 19:00:00,2024-05-30,3.0364584922790527
2024-05,historical_average,-1,3,2024-05-30 18:00:00,2024-05-30 20:00:00,2024-05-30,3.046874523162842
2024-05,historical_average,-1,6,2024-05-30 18:00:00,2024-05-30 23:00:00,2024-05-30,3.03125
2024-05,historical_average,-1,1,2024-05-30 19:00:00,2024-05-30 19:00:00,2024-05-30,3.0364584922790527
2024-05,historical_average,-1,2,2024-05-30 19:00:00,2024-05-30 20:00:00,2024-05-30,3.046874523162842
2024-05,historical_average,-1,3,2024-05-30 19:00:00,2024-05-30 21:00:00,2024-05-30,3.187500476837158
2024-05,historical_average,-1,6,2024-05-30 19:00:00,2024-05-31 00:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,1,2024-05-30 20:00:00,2024-05-30 20:00:00,2024-05-30,3.046874523162842
2024-05,historical_average,-1,2,2024-05-30 20:00:00,2024-05-30 21:00:00,2024-05-30,3.187500476837158
2024-05,historical_average,-1,3,2024-05-30 20:00:00,2024-05-30 22:00:00,2024-05-30,2.7135417461395264
2024-05,historical_average,-1,6,2024-05-30 20:00:00,2024-05-31 01:00:00,2024-05-31,3.572916030883789
2024-05,historical_average,-1,1,2024-05-30 21:00:00,2024-05-30 21:00:00,2024-05-30,3.187500476837158
2024-05,historical_average,-1,2,2024-05-30 21:00:00,2024-05-30 22:00:00,2024-05-30,2.7135417461395264
2024-05,historical_average,-1,3,2024-05-30 21:00:00,2024-05-30 23:00:00,2024-05-30,3.03125
2024-05,historical_average,-1,6,2024-05-30 21:00:00,2024-05-31 02:00:00,2024-05-31,4.093750476837158
2024-05,historical_average,-1,1,2024-05-30 22:00:00,2024-05-30 22:00:00,2024-05-30,2.7135417461395264
2024-05,historical_average,-1,2,2024-05-30 22:00:00,2024-05-30 23:00:00,2024-05-30,3.03125
2024-05,historical_average,-1,3,2024-05-30 22:00:00,2024-05-31 00:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,6,2024-05-30 22:00:00,2024-05-31 03:00:00,2024-05-31,4.583333492279053
2024-05,historical_average,-1,1,2024-05-30 23:00:00,2024-05-30 23:00:00,2024-05-30,3.03125
2024-05,historical_average,-1,2,2024-05-30 23:00:00,2024-05-31 00:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,3,2024-05-30 23:00:00,2024-05-31 01:00:00,2024-05-31,3.572916030883789
2024-05,historical_average,-1,6,2024-05-30 23:00:00,2024-05-31 04:00:00,2024-05-31,4.578124523162842
2024-05,historical_average,-1,1,2024-05-31 00:00:00,2024-05-31 00:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,2,2024-05-31 00:00:00,2024-05-31 01:00:00,2024-05-31,3.572916030883789
2024-05,historical_average,-1,3,2024-05-31 00:00:00,2024-05-31 02:00:00,2024-05-31,4.093750476837158
2024-05,historical_average,-1,6,2024-05-31 00:00:00,2024-05-31 05:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,1,2024-05-31 01:00:00,2024-05-31 01:00:00,2024-05-31,3.572916030883789
2024-05,historical_average,-1,2,2024-05-31 01:00:00,2024-05-31 02:00:00,2024-05-31,4.093750476837158
2024-05,historical_average,-1,3,2024-05-31 01:00:00,2024-05-31 03:00:00,2024-05-31,4.583333492279053
2024-05,historical_average,-1,6,2024-05-31 01:00:00,2024-05-31 06:00:00,2024-05-31,2.7291665077209473
2024-05,historical_average,-1,1,2024-05-31 02:00:00,2024-05-31 02:00:00,2024-05-31,4.093750476837158
2024-05,historical_average,-1,2,2024-05-31 02:00:00,2024-05-31 03:00:00,2024-05-31,4.583333492279053
2024-05,historical_average,-1,3,2024-05-31 02:00:00,2024-05-31 04:00:00,2024-05-31,4.578124523162842
2024-05,historical_average,-1,6,2024-05-31 02:00:00,2024-05-31 07:00:00,2024-05-31,2.0833334922790527
2024-05,historical_average,-1,1,2024-05-31 03:00:00,2024-05-31 03:00:00,2024-05-31,4.583333492279053
2024-05,historical_average,-1,2,2024-05-31 03:00:00,2024-05-31 04:00:00,2024-05-31,4.578124523162842
2024-05,historical_average,-1,3,2024-05-31 03:00:00,2024-05-31 05:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,6,2024-05-31 03:00:00,2024-05-31 08:00:00,2024-05-31,3.6302080154418945
2024-05,historical_average,-1,1,2024-05-31 04:00:00,2024-05-31 04:00:00,2024-05-31,4.578124523162842
2024-05,historical_average,-1,2,2024-05-31 04:00:00,2024-05-31 05:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,3,2024-05-31 04:00:00,2024-05-31 06:00:00,2024-05-31,2.7291665077209473
2024-05,historical_average,-1,6,2024-05-31 04:00:00,2024-05-31 09:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,1,2024-05-31 05:00:00,2024-05-31 05:00:00,2024-05-31,4.3385419845581055
2024-05,historical_average,-1,2,2024-05-31 05:00:00,2024-05-31 06:00:00,2024-05-31,2.7291665077209473
2024-05,historical_average,-1,3,2024-05-31 05:00:00,2024-05-31 07:00:00,2024-05-31,2.0833334922790527
2024-05,historical_average,-1,6,2024-05-31 05:00:00,2024-05-31 10:00:00,2024-05-31,3.4739582538604736
2024-05,historical_average,-1,1,2024-05-31 06:00:00,2024-05-31 06:00:00,2024-05-31,2.7291665077209473
2024-05,historical_average,-1,2,2024-05-31 06:00:00,2024-05-31 07:00:00,2024-05-31,2.0833334922790527
2024-05,historical_average,-1,3,2024-05-31 06:00:00,2024-05-31 08:00:00,2024-05-31,3.6302080154418945
2024-05,historical_average,-1,6,2024-05-31 06:00:00,2024-05-31 11:00:00,2024-05-31,2.1822919845581055
2024-05,historical_average,-1,1,2024-05-31 07:00:00,2024-05-31 07:00:00,2024-05-31,2.0833334922790527
2024-05,historical_average,-1,2,2024-05-31 07:00:00,2024-05-31 08:00:00,2024-05-31,3.6302080154418945
2024-05,historical_average,-1,3,2024-05-31 07:00:00,2024-05-31 09:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,6,2024-05-31 07:00:00,2024-05-31 12:00:00,2024-05-31,2.2135415077209473
2024-05,historical_average,-1,1,2024-05-31 08:00:00,2024-05-31 08:00:00,2024-05-31,3.6302080154418945
2024-05,historical_average,-1,2,2024-05-31 08:00:00,2024-05-31 09:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,3,2024-05-31 08:00:00,2024-05-31 10:00:00,2024-05-31,3.4739582538604736
2024-05,historical_average,-1,6,2024-05-31 08:00:00,2024-05-31 13:00:00,2024-05-31,1.9895836114883423
2024-05,historical_average,-1,1,2024-05-31 09:00:00,2024-05-31 09:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,2,2024-05-31 09:00:00,2024-05-31 10:00:00,2024-05-31,3.4739582538604736
2024-05,historical_average,-1,3,2024-05-31 09:00:00,2024-05-31 11:00:00,2024-05-31,2.1822919845581055
2024-05,historical_average,-1,6,2024-05-31 09:00:00,2024-05-31 14:00:00,2024-05-31,2.4843757152557373
2024-05,historical_average,-1,1,2024-05-31 10:00:00,2024-05-31 10:00:00,2024-05-31,3.4739582538604736
2024-05,historical_average,-1,2,2024-05-31 10:00:00,2024-05-31 11:00:00,2024-05-31,2.1822919845581055
2024-05,historical_average,-1,3,2024-05-31 10:00:00,2024-05-31 12:00:00,2024-05-31,2.2135415077209473
2024-05,historical_average,-1,6,2024-05-31 10:00:00,2024-05-31 15:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,1,2024-05-31 11:00:00,2024-05-31 11:00:00,2024-05-31,2.1822919845581055
2024-05,historical_average,-1,2,2024-05-31 11:00:00,2024-05-31 12:00:00,2024-05-31,2.2135415077209473
2024-05,historical_average,-1,3,2024-05-31 11:00:00,2024-05-31 13:00:00,2024-05-31,1.9895836114883423
2024-05,historical_average,-1,6,2024-05-31 11:00:00,2024-05-31 16:00:00,2024-05-31,2.520833969116211
2024-05,historical_average,-1,1,2024-05-31 12:00:00,2024-05-31 12:00:00,2024-05-31,2.2135415077209473
2024-05,historical_average,-1,2,2024-05-31 12:00:00,2024-05-31 13:00:00,2024-05-31,1.9895836114883423
2024-05,historical_average,-1,3,2024-05-31 12:00:00,2024-05-31 14:00:00,2024-05-31,2.4843757152557373
2024-05,historical_average,-1,6,2024-05-31 12:00:00,2024-05-31 17:00:00,2024-05-31,3.890625
2024-05,historical_average,-1,1,2024-05-31 13:00:00,2024-05-31 13:00:00,2024-05-31,1.9895836114883423
2024-05,historical_average,-1,2,2024-05-31 13:00:00,2024-05-31 14:00:00,2024-05-31,2.4843757152557373
2024-05,historical_average,-1,3,2024-05-31 13:00:00,2024-05-31 15:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,6,2024-05-31 13:00:00,2024-05-31 18:00:00,2024-05-31,3.796875
2024-05,historical_average,-1,1,2024-05-31 14:00:00,2024-05-31 14:00:00,2024-05-31,2.4843757152557373
2024-05,historical_average,-1,2,2024-05-31 14:00:00,2024-05-31 15:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,3,2024-05-31 14:00:00,2024-05-31 16:00:00,2024-05-31,2.520833969116211
2024-05,historical_average,-1,6,2024-05-31 14:00:00,2024-05-31 19:00:00,2024-05-31,4.15625
2024-05,historical_average,-1,1,2024-05-31 15:00:00,2024-05-31 15:00:00,2024-05-31,2.6458334922790527
2024-05,historical_average,-1,2,2024-05-31 15:00:00,2024-05-31 16:00:00,2024-05-31,2.520833969116211
2024-05,historical_average,-1,3,2024-05-31 15:00:00,2024-05-31 17:00:00,2024-05-31,3.890625
2024-05,historical_average,-1,6,2024-05-31 15:00:00,2024-05-31 20:00:00,2024-05-31,4.9427080154418945
2024-05,historical_average,-1,1,2024-05-31 16:00:00,2024-05-31 16:00:00,2024-05-31,2.520833969116211
2024-05,historical_average,-1,2,2024-05-31 16:00:00,2024-05-31 17:00:00,2024-05-31,3.890625
2024-05,historical_average,-1,3,2024-05-31 16:00:00,2024-05-31 18:00:00,2024-05-31,3.796875
2024-05,historical_average,-1,6,2024-05-31 16:00:00,2024-05-31 21:00:00,2024-05-31,3.1875
2024-05,historical_average,-1,1,2024-05-31 17:00:00,2024-05-31 17:00:00,2024-05-31,3.890625
2024-05,historical_average,-1,2,2024-05-31 17:00:00,2024-05-31 18:00:00,2024-05-31,3.796875
2024-05,historical_average,-1,3,2024-05-31 17:00:00,2024-05-31 19:00:00,2024-05-31,4.15625
2024-05,historical_average,-1,6,2024-05-31 17:00:00,2024-05-31 22:00:00,2024-05-31,3.656250476837158
2024-05,temporal_mlp,2026,1,2024-05-25 15:00:00,2024-05-25 15:00:00,2024-05-25,2.564913511276245
2024-05,temporal_mlp,2026,2,2024-05-25 15:00:00,2024-05-25 16:00:00,2024-05-25,2.714855670928955
2024-05,temporal_mlp,2026,3,2024-05-25 15:00:00,2024-05-25 17:00:00,2024-05-25,2.9123668670654297
2024-05,temporal_mlp,2026,6,2024-05-25 15:00:00,2024-05-25 20:00:00,2024-05-25,2.7998859882354736
2024-05,temporal_mlp,2026,1,2024-05-25 16:00:00,2024-05-25 16:00:00,2024-05-25,2.916524887084961
2024-05,temporal_mlp,2026,2,2024-05-25 16:00:00,2024-05-25 17:00:00,2024-05-25,2.918548345565796
2024-05,temporal_mlp,2026,3,2024-05-25 16:00:00,2024-05-25 18:00:00,2024-05-25,4.639084815979004
2024-05,temporal_mlp,2026,6,2024-05-25 16:00:00,2024-05-25 21:00:00,2024-05-25,3.2440872192382812
2024-05,temporal_mlp,2026,1,2024-05-25 17:00:00,2024-05-25 17:00:00,2024-05-25,2.786801815032959
2024-05,temporal_mlp,2026,2,2024-05-25 17:00:00,2024-05-25 18:00:00,2024-05-25,4.952436923980713
2024-05,temporal_mlp,2026,3,2024-05-25 17:00:00,2024-05-25 19:00:00,2024-05-25,4.4390997886657715
2024-05,temporal_mlp,2026,6,2024-05-25 17:00:00,2024-05-25 22:00:00,2024-05-25,3.9845190048217773
2024-05,temporal_mlp,2026,1,2024-05-25 18:00:00,2024-05-25 18:00:00,2024-05-25,4.822803497314453
2024-05,temporal_mlp,2026,2,2024-05-25 18:00:00,2024-05-25 19:00:00,2024-05-25,4.505677223205566
2024-05,temporal_mlp,2026,3,2024-05-25 18:00:00,2024-05-25 20:00:00,2024-05-25,3.620786190032959
2024-05,temporal_mlp,2026,6,2024-05-25 18:00:00,2024-05-25 23:00:00,2024-05-25,3.8980743885040283
2024-05,temporal_mlp,2026,1,2024-05-25 19:00:00,2024-05-25 19:00:00,2024-05-25,3.8563039302825928
2024-05,temporal_mlp,2026,2,2024-05-25 19:00:00,2024-05-25 20:00:00,2024-05-25,3.104534387588501
2024-05,temporal_mlp,2026,3,2024-05-25 19:00:00,2024-05-25 21:00:00,2024-05-25,3.516464948654175
2024-05,temporal_mlp,2026,6,2024-05-25 19:00:00,2024-05-26 00:00:00,2024-05-26,4.7531256675720215
2024-05,temporal_mlp,2026,1,2024-05-25 20:00:00,2024-05-25 20:00:00,2024-05-25,2.6777501106262207
2024-05,temporal_mlp,2026,2,2024-05-25 20:00:00,2024-05-25 21:00:00,2024-05-25,3.8055596351623535
2024-05,temporal_mlp,2026,3,2024-05-25 20:00:00,2024-05-25 22:00:00,2024-05-25,3.681094169616699
2024-05,temporal_mlp,2026,6,2024-05-25 20:00:00,2024-05-26 01:00:00,2024-05-26,6.370553970336914
2024-05,temporal_mlp,2026,1,2024-05-25 21:00:00,2024-05-25 21:00:00,2024-05-25,3.7909095287323
2024-05,temporal_mlp,2026,2,2024-05-25 21:00:00,2024-05-25 22:00:00,2024-05-25,3.4694371223449707
2024-05,temporal_mlp,2026,3,2024-05-25 21:00:00,2024-05-25 23:00:00,2024-05-25,3.504976987838745
2024-05,temporal_mlp,2026,6,2024-05-25 21:00:00,2024-05-26 02:00:00,2024-05-26,5.7750396728515625
2024-05,temporal_mlp,2026,1,2024-05-25 22:00:00,2024-05-25 22:00:00,2024-05-25,3.3572847843170166
2024-05,temporal_mlp,2026,2,2024-05-25 22:00:00,2024-05-25 23:00:00,2024-05-25,3.7172677516937256
2024-05,temporal_mlp,2026,3,2024-05-25 22:00:00,2024-05-26 00:00:00,2024-05-26,4.483886241912842
2024-05,temporal_mlp,2026,6,2024-05-25 22:00:00,2024-05-26 03:00:00,2024-05-26,6.475326061248779
2024-05,temporal_mlp,2026,1,2024-05-25 23:00:00,2024-05-25 23:00:00,2024-05-25,3.842912197113037
2024-05,temporal_mlp,2026,2,2024-05-25 23:00:00,2024-05-26 00:00:00,2024-05-26,4.33586311340332
2024-05,temporal_mlp,2026,3,2024-05-25 23:00:00,2024-05-26 01:00:00,2024-05-26,6.4712114334106445
2024-05,temporal_mlp,2026,6,2024-05-25 23:00:00,2024-05-26 04:00:00,2024-05-26,4.984177112579346
2024-05,temporal_mlp,2026,1,2024-05-26 00:00:00,2024-05-26 00:00:00,2024-05-26,4.880136489868164
2024-05,temporal_mlp,2026,2,2024-05-26 00:00:00,2024-05-26 01:00:00,2024-05-26,6.583474159240723
2024-05,temporal_mlp,2026,3,2024-05-26 00:00:00,2024-05-26 02:00:00,2024-05-26,5.632494926452637
2024-05,temporal_mlp,2026,6,2024-05-26 00:00:00,2024-05-26 05:00:00,2024-05-26,4.877976894378662
2024-05,temporal_mlp,2026,1,2024-05-26 01:00:00,2024-05-26 01:00:00,2024-05-26,6.571982383728027
2024-05,temporal_mlp,2026,2,2024-05-26 01:00:00,2024-05-26 02:00:00,2024-05-26,5.407330513000488
2024-05,temporal_mlp,2026,3,2024-05-26 01:00:00,2024-05-26 03:00:00,2024-05-26,6.533867835998535
2024-05,temporal_mlp,2026,6,2024-05-26 01:00:00,2024-05-26 06:00:00,2024-05-26,4.09018087387085
2024-05,temporal_mlp,2026,1,2024-05-26 02:00:00,2024-05-26 02:00:00,2024-05-26,5.697771072387695
2024-05,temporal_mlp,2026,2,2024-05-26 02:00:00,2024-05-26 03:00:00,2024-05-26,7.052977561950684
2024-05,temporal_mlp,2026,3,2024-05-26 02:00:00,2024-05-26 04:00:00,2024-05-26,5.213525295257568
2024-05,temporal_mlp,2026,6,2024-05-26 02:00:00,2024-05-26 07:00:00,2024-05-26,4.101055145263672
2024-05,temporal_mlp,2026,1,2024-05-26 03:00:00,2024-05-26 03:00:00,2024-05-26,6.758430480957031
2024-05,temporal_mlp,2026,2,2024-05-26 03:00:00,2024-05-26 04:00:00,2024-05-26,5.243284225463867
2024-05,temporal_mlp,2026,3,2024-05-26 03:00:00,2024-05-26 05:00:00,2024-05-26,5.059576034545898
2024-05,temporal_mlp,2026,6,2024-05-26 03:00:00,2024-05-26 08:00:00,2024-05-26,3.0934367179870605
2024-05,temporal_mlp,2026,1,2024-05-26 04:00:00,2024-05-26 04:00:00,2024-05-26,5.720243453979492
2024-05,temporal_mlp,2026,2,2024-05-26 04:00:00,2024-05-26 05:00:00,2024-05-26,5.497259616851807
2024-05,temporal_mlp,2026,3,2024-05-26 04:00:00,2024-05-26 06:00:00,2024-05-26,4.074261665344238
2024-05,temporal_mlp,2026,6,2024-05-26 04:00:00,2024-05-26 09:00:00,2024-05-26,3.894780397415161
2024-05,temporal_mlp,2026,1,2024-05-26 05:00:00,2024-05-26 05:00:00,2024-05-26,4.995212554931641
2024-05,temporal_mlp,2026,2,2024-05-26 05:00:00,2024-05-26 06:00:00,2024-05-26,3.8187973499298096
2024-05,temporal_mlp,2026,3,2024-05-26 05:00:00,2024-05-26 07:00:00,2024-05-26,3.8810105323791504
2024-05,temporal_mlp,2026,6,2024-05-26 05:00:00,2024-05-26 10:00:00,2024-05-26,4.468459129333496
2024-05,temporal_mlp,2026,1,2024-05-26 06:00:00,2024-05-26 06:00:00,2024-05-26,3.9876084327697754
